Location Name,Gold $ USD,Effective Date,Dial Code,Price
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357155,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571560,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571561,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571562,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571563,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571564,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357157,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571590,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571591,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571597,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571598,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571599,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357160,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357161,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571620,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571621,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571622,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571623,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571624,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571636,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571637,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571638,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571639,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571662,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571663,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571664,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571665,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493571666,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572435,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572436,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572437,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572438,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572439,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357244,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572459,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357250,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357252,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357253,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357254,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572550,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572570,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572571,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357258,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572592,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572593,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572594,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572595,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572596,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572605,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572606,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572607,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572608,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493572609,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357261,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573400,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573401,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573402,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573403,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573404,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573405,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573410,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573411,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573412,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573413,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573414,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573415,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573430,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573431,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573432,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573433,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573434,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573435,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573436,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573438,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573442,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573443,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573444,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573445,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573446,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573452,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573455,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573456,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573465,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573466,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573467,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573468,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573469,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573495,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573496,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573498,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573499,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573513,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493573514,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574400,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574401,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574402,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574403,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574404,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574405,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574406,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574407,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574408,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574410,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574411,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574412,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574413,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574414,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574415,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574418,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574419,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574430,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574431,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574432,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574433,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574434,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574435,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574436,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574437,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574438,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574445,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574446,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574447,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574448,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574449,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574452,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574453,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574454,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574455,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574456,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574457,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574458,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493574459,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575400,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575402,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575403,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575405,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575406,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575407,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575410,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575416,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575417,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575418,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575419,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575483,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575484,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575487,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493575489,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357641,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576445,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576446,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576447,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576448,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576449,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576466,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576467,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576468,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576469,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357647,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576481,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576482,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576483,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576484,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576485,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549357652,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576576,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493576577,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582403,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582404,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582405,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582407,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582408,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582409,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582412,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582413,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582414,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582415,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582431,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582432,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582433,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582434,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582435,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582436,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582440,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582443,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582444,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582448,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582449,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582450,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582451,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582452,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582462,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582593,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493582594,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583400,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583401,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583402,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583403,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583404,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583405,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583410,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583411,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583412,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583413,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583414,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583430,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583431,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583432,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583433,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583434,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583435,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583436,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583437,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583439,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583441,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583442,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583443,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583444,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583482,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583485,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583486,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583487,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583490,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583595,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493583596,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358411,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358412,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358418,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358419,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358422,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358424,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358428,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358429,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358436,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358437,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358438,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358439,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358440,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584414,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584415,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584418,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584419,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584430,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584431,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584432,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584433,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584434,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584435,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584438,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584439,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584440,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584446,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584447,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584448,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584449,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584450,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584451,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584452,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584490,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584494,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584597,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584598,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584720,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584721,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358474,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584815,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584816,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584817,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584818,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493584819,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358482,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358483,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358490,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358504,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358509,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358513,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358514,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358516,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358517,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358518,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585404,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585408,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585409,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585410,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585411,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585412,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585416,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585417,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585418,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585419,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358548,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585490,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585495,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585590,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493585599,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358560,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358561,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549358562,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624115,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624116,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624117,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624118,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624119,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362412,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362413,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362414,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362415,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362416,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362417,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624190,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624191,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624192,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624193,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362421,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624235,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624236,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624237,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624238,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624239,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362426,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624270,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624271,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624272,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624273,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624274,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624280,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624281,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624282,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624283,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624284,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362436,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624454,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624455,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362452,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362453,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362455,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362459,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624630,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624631,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624632,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624633,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624634,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,549362469,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624730,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624731,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624732,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624733,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624734,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624750,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624751,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624752,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624753,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624754,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624771,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624772,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624773,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624774,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624775,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624786,0.17805
Argentina Cellular-Claro,0.1187,3/4/2018 8:40,5493624787,0.17805
